id,student_id/id,curriculum_version_id/id,subject_id/id,course_name,credit_type,credits,hours,grade_concept,is_approved,date_earned,origin_ref
led_stu_mpesi_10_es803,stu_mpesi_10,reg_xyzq_mpe_2024,sub_es803,Seminário de Projetos Tecnológicos,subject_internal,2,30,A,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_11_es801,stu_mpesi_11,reg_xyzq_mpe_2024,sub_es801,Metodologia de PTT e Inovação Tecnológica,subject_internal,4,60,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_11_es802,stu_mpesi_11,reg_xyzq_mpe_2024,sub_es802,Arquitetura de Software e Microsserviços,subject_internal,4,60,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_11_es803,stu_mpesi_11,reg_xyzq_mpe_2024,sub_es803,Seminário de Projetos Tecnológicos,subject_internal,2,30,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_12_es801,stu_mpesi_12,reg_xyzq_mpe_2024,sub_es801,Metodologia de PTT e Inovação Tecnológica,subject_internal,4,60,A,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_12_es802,stu_mpesi_12,reg_xyzq_mpe_2024,sub_es802,Arquitetura de Software e Microsserviços,subject_internal,4,60,A,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_12_es803,stu_mpesi_12,reg_xyzq_mpe_2024,sub_es803,Seminário de Projetos Tecnológicos,subject_internal,2,30,A,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_13_es801,stu_mpesi_13,reg_xyzq_mpe_2024,sub_es801,Metodologia de PTT e Inovação Tecnológica,subject_internal,4,60,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_13_es802,stu_mpesi_13,reg_xyzq_mpe_2024,sub_es802,Arquitetura de Software e Microsserviços,subject_internal,4,60,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_13_es803,stu_mpesi_13,reg_xyzq_mpe_2024,sub_es803,Seminário de Projetos Tecnológicos,subject_internal,2,30,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_13_es810,stu_mpesi_13,reg_xyzq_mpe_2024,sub_es810,Engenharia de Plataforma e Práticas DevOps/SRE,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_13_es811,stu_mpesi_13,reg_xyzq_mpe_2024,sub_es811,Testes Automatizados e Qualidade de Software,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_13_es812,stu_mpesi_13,reg_xyzq_mpe_2024,sub_es812,Desenvolvimento Cloud-Native e Containers,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_14_es801,stu_mpesi_14,reg_xyzq_mpe_2024,sub_es801,Metodologia de PTT e Inovação Tecnológica,subject_internal,4,60,A,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_14_es802,stu_mpesi_14,reg_xyzq_mpe_2024,sub_es802,Arquitetura de Software e Microsserviços,subject_internal,4,60,A,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_14_es803,stu_mpesi_14,reg_xyzq_mpe_2024,sub_es803,Seminário de Projetos Tecnológicos,subject_internal,2,30,A,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_14_es810,stu_mpesi_14,reg_xyzq_mpe_2024,sub_es810,Engenharia de Plataforma e Práticas DevOps/SRE,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_14_es811,stu_mpesi_14,reg_xyzq_mpe_2024,sub_es811,Testes Automatizados e Qualidade de Software,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_14_es812,stu_mpesi_14,reg_xyzq_mpe_2024,sub_es812,Desenvolvimento Cloud-Native e Containers,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_15_es801,stu_mpesi_15,reg_xyzq_mpe_2024,sub_es801,Metodologia de PTT e Inovação Tecnológica,subject_internal,4,60,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_15_es802,stu_mpesi_15,reg_xyzq_mpe_2024,sub_es802,Arquitetura de Software e Microsserviços,subject_internal,4,60,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_15_es803,stu_mpesi_15,reg_xyzq_mpe_2024,sub_es803,Seminário de Projetos Tecnológicos,subject_internal,2,30,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_15_es810,stu_mpesi_15,reg_xyzq_mpe_2024,sub_es810,Engenharia de Plataforma e Práticas DevOps/SRE,subject_internal,4,60,B,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_15_es811,stu_mpesi_15,reg_xyzq_mpe_2024,sub_es811,Testes Automatizados e Qualidade de Software,subject_internal,4,60,B,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_15_es812,stu_mpesi_15,reg_xyzq_mpe_2024,sub_es812,Desenvolvimento Cloud-Native e Containers,subject_internal,4,60,B,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_16_es801,stu_mpesi_16,reg_xyzq_mpe_2024,sub_es801,Metodologia de PTT e Inovação Tecnológica,subject_internal,4,60,A,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_16_es802,stu_mpesi_16,reg_xyzq_mpe_2024,sub_es802,Arquitetura de Software e Microsserviços,subject_internal,4,60,A,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_16_es803,stu_mpesi_16,reg_xyzq_mpe_2024,sub_es803,Seminário de Projetos Tecnológicos,subject_internal,2,30,A,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_16_es810,stu_mpesi_16,reg_xyzq_mpe_2024,sub_es810,Engenharia de Plataforma e Práticas DevOps/SRE,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_16_es811,stu_mpesi_16,reg_xyzq_mpe_2024,sub_es811,Testes Automatizados e Qualidade de Software,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_16_es812,stu_mpesi_16,reg_xyzq_mpe_2024,sub_es812,Desenvolvimento Cloud-Native e Containers,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_17_es801,stu_mpesi_17,reg_xyzq_mpe_2024,sub_es801,Metodologia de PTT e Inovação Tecnológica,subject_internal,4,60,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_17_es802,stu_mpesi_17,reg_xyzq_mpe_2024,sub_es802,Arquitetura de Software e Microsserviços,subject_internal,4,60,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_17_es803,stu_mpesi_17,reg_xyzq_mpe_2024,sub_es803,Seminário de Projetos Tecnológicos,subject_internal,2,30,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_17_es810,stu_mpesi_17,reg_xyzq_mpe_2024,sub_es810,Engenharia de Plataforma e Práticas DevOps/SRE,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_17_es811,stu_mpesi_17,reg_xyzq_mpe_2024,sub_es811,Testes Automatizados e Qualidade de Software,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_17_es812,stu_mpesi_17,reg_xyzq_mpe_2024,sub_es812,Desenvolvimento Cloud-Native e Containers,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_18_es801,stu_mpesi_18,reg_xyzq_mpe_2024,sub_es801,Metodologia de PTT e Inovação Tecnológica,subject_internal,4,60,A,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_18_es802,stu_mpesi_18,reg_xyzq_mpe_2024,sub_es802,Arquitetura de Software e Microsserviços,subject_internal,4,60,A,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_18_es803,stu_mpesi_18,reg_xyzq_mpe_2024,sub_es803,Seminário de Projetos Tecnológicos,subject_internal,2,30,A,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_18_es810,stu_mpesi_18,reg_xyzq_mpe_2024,sub_es810,Engenharia de Plataforma e Práticas DevOps/SRE,subject_internal,4,60,B,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_18_es811,stu_mpesi_18,reg_xyzq_mpe_2024,sub_es811,Testes Automatizados e Qualidade de Software,subject_internal,4,60,B,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_18_es812,stu_mpesi_18,reg_xyzq_mpe_2024,sub_es812,Desenvolvimento Cloud-Native e Containers,subject_internal,4,60,B,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_19_es801,stu_mpesi_19,reg_xyzq_mpe_2024,sub_es801,Metodologia de PTT e Inovação Tecnológica,subject_internal,4,60,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_19_es802,stu_mpesi_19,reg_xyzq_mpe_2024,sub_es802,Arquitetura de Software e Microsserviços,subject_internal,4,60,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_19_es803,stu_mpesi_19,reg_xyzq_mpe_2024,sub_es803,Seminário de Projetos Tecnológicos,subject_internal,2,30,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_19_es810,stu_mpesi_19,reg_xyzq_mpe_2024,sub_es810,Engenharia de Plataforma e Práticas DevOps/SRE,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_19_es811,stu_mpesi_19,reg_xyzq_mpe_2024,sub_es811,Testes Automatizados e Qualidade de Software,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_19_es812,stu_mpesi_19,reg_xyzq_mpe_2024,sub_es812,Desenvolvimento Cloud-Native e Containers,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_20_es801,stu_mpesi_20,reg_xyzq_mpe_2024,sub_es801,Metodologia de PTT e Inovação Tecnológica,subject_internal,4,60,A,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_20_es802,stu_mpesi_20,reg_xyzq_mpe_2024,sub_es802,Arquitetura de Software e Microsserviços,subject_internal,4,60,A,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_20_es803,stu_mpesi_20,reg_xyzq_mpe_2024,sub_es803,Seminário de Projetos Tecnológicos,subject_internal,2,30,A,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_20_es810,stu_mpesi_20,reg_xyzq_mpe_2024,sub_es810,Engenharia de Plataforma e Práticas DevOps/SRE,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_20_es811,stu_mpesi_20,reg_xyzq_mpe_2024,sub_es811,Testes Automatizados e Qualidade de Software,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_20_es812,stu_mpesi_20,reg_xyzq_mpe_2024,sub_es812,Desenvolvimento Cloud-Native e Containers,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_21_es801,stu_mpesi_21,reg_xyzq_mpe_2024,sub_es801,Metodologia de PTT e Inovação Tecnológica,subject_internal,4,60,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_21_es802,stu_mpesi_21,reg_xyzq_mpe_2024,sub_es802,Arquitetura de Software e Microsserviços,subject_internal,4,60,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_21_es803,stu_mpesi_21,reg_xyzq_mpe_2024,sub_es803,Seminário de Projetos Tecnológicos,subject_internal,2,30,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_21_es810,stu_mpesi_21,reg_xyzq_mpe_2024,sub_es810,Engenharia de Plataforma e Práticas DevOps/SRE,subject_internal,4,60,B,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_21_es811,stu_mpesi_21,reg_xyzq_mpe_2024,sub_es811,Testes Automatizados e Qualidade de Software,subject_internal,4,60,B,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_21_es812,stu_mpesi_21,reg_xyzq_mpe_2024,sub_es812,Desenvolvimento Cloud-Native e Containers,subject_internal,4,60,B,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_22_es801,stu_mpesi_22,reg_xyzq_mpe_2024,sub_es801,Metodologia de PTT e Inovação Tecnológica,subject_internal,4,60,A,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_22_es802,stu_mpesi_22,reg_xyzq_mpe_2024,sub_es802,Arquitetura de Software e Microsserviços,subject_internal,4,60,A,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_22_es803,stu_mpesi_22,reg_xyzq_mpe_2024,sub_es803,Seminário de Projetos Tecnológicos,subject_internal,2,30,A,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_22_es810,stu_mpesi_22,reg_xyzq_mpe_2024,sub_es810,Engenharia de Plataforma e Práticas DevOps/SRE,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_22_es811,stu_mpesi_22,reg_xyzq_mpe_2024,sub_es811,Testes Automatizados e Qualidade de Software,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_22_es812,stu_mpesi_22,reg_xyzq_mpe_2024,sub_es812,Desenvolvimento Cloud-Native e Containers,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_23_es801,stu_mpesi_23,reg_xyzq_mpe_2024,sub_es801,Metodologia de PTT e Inovação Tecnológica,subject_internal,4,60,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_23_es802,stu_mpesi_23,reg_xyzq_mpe_2024,sub_es802,Arquitetura de Software e Microsserviços,subject_internal,4,60,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_23_es803,stu_mpesi_23,reg_xyzq_mpe_2024,sub_es803,Seminário de Projetos Tecnológicos,subject_internal,2,30,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_23_es810,stu_mpesi_23,reg_xyzq_mpe_2024,sub_es810,Engenharia de Plataforma e Práticas DevOps/SRE,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_23_es811,stu_mpesi_23,reg_xyzq_mpe_2024,sub_es811,Testes Automatizados e Qualidade de Software,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_23_es812,stu_mpesi_23,reg_xyzq_mpe_2024,sub_es812,Desenvolvimento Cloud-Native e Containers,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_24_es801,stu_mpesi_24,reg_xyzq_mpe_2024,sub_es801,Metodologia de PTT e Inovação Tecnológica,subject_internal,4,60,A,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_24_es802,stu_mpesi_24,reg_xyzq_mpe_2024,sub_es802,Arquitetura de Software e Microsserviços,subject_internal,4,60,A,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_24_es803,stu_mpesi_24,reg_xyzq_mpe_2024,sub_es803,Seminário de Projetos Tecnológicos,subject_internal,2,30,A,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_24_es810,stu_mpesi_24,reg_xyzq_mpe_2024,sub_es810,Engenharia de Plataforma e Práticas DevOps/SRE,subject_internal,4,60,B,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_24_es811,stu_mpesi_24,reg_xyzq_mpe_2024,sub_es811,Testes Automatizados e Qualidade de Software,subject_internal,4,60,B,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_24_es812,stu_mpesi_24,reg_xyzq_mpe_2024,sub_es812,Desenvolvimento Cloud-Native e Containers,subject_internal,4,60,B,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_25_es801,stu_mpesi_25,reg_xyzq_mpe_2024,sub_es801,Metodologia de PTT e Inovação Tecnológica,subject_internal,4,60,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_25_es802,stu_mpesi_25,reg_xyzq_mpe_2024,sub_es802,Arquitetura de Software e Microsserviços,subject_internal,4,60,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_25_es803,stu_mpesi_25,reg_xyzq_mpe_2024,sub_es803,Seminário de Projetos Tecnológicos,subject_internal,2,30,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_25_es810,stu_mpesi_25,reg_xyzq_mpe_2024,sub_es810,Engenharia de Plataforma e Práticas DevOps/SRE,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_25_es811,stu_mpesi_25,reg_xyzq_mpe_2024,sub_es811,Testes Automatizados e Qualidade de Software,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_25_es812,stu_mpesi_25,reg_xyzq_mpe_2024,sub_es812,Desenvolvimento Cloud-Native e Containers,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
